"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8EBCD5I8","journalArticle","2012","Helwege, Jean; Intintoli, Vincent J.; Zhang, Andrew","Voting with their feet or activism? Institutional investors’ impact on CEO turnover","Special Section: Financial and Real Effects of Alternative Investments","","0929-1199","10.1016/j.jcorpfin.2011.10.002","https://www.sciencedirect.com/science/article/pii/S092911991100109X","We examine the relation between institutional investors and management discipline over the last several decades to better understand how CEO turnover has increased. Using a sample of forced and voluntary turnovers, we investigate the changing roles of activism and exit among institutional investors between 1982–1994 and 1995–2006. We find evidence of activist investors throughout the sample period and their impact is consistently significant in multivariate analysis. In contrast, voting with their feet has declined to the point where it no longer affects turnover outcomes. Nonetheless, activism is fairly uncommon and does not explain the higher turnover observed over time. Block holdings of known activists have increased and are linked to improving target firms. However, other blocks merely reflect the increasing size of institutional money managers. Going forward, the increasing size of institutional investors seems likely to inhibit voting with their feet while activism remains an important vehicle for change.","2012-02-01","2025-02-06 20:00:27","2025-02-06 21:08:37","","22-37","","1","18","","Journal of Corporate Finance","","","","","","","","","","","","","","","","","","","Activists; CEO turnover; Exit; Governance; Institutional investors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJBFZRBC","journalArticle","2017","Kim, Woochan; Sung, Taeyoon; Wei, Shang-Jin","The diffusion of corporate governance to emerging markets: Evaluating two dimensions of investor heterogeneity","Journal of International Money and Finance","","0261-5606","10.1016/j.jimonfin.2016.10.002","https://www.sciencedirect.com/science/article/pii/S0261560616301188","This study investigates whether foreign institutional investors can enhance shareholder value in emerging markets. We pay special attention to two dimensions of investor heterogeneity: whether investors declare themselves to be activists, and whether activists come from countries with strong traditions of investor activism (identified by the incidence of hostile takeovers in their respective home countries). First, using an event study approach with regard to announcements of block purchases by foreign institutional investors in Korea, we find that stock prices increase only when foreign institutional investors declare themselves to be activists (increasing on average by 3% over a 20-day window). Second, we find that positive stock price reactions are more pronounced when the activist investors come from source countries with strong traditions of investor activism (increasing on average by 7% over a 20-day window). Third, we find that target firms are more likely to reduce cash holdings, raise leverage ratios, and peg dividend payouts, stock repurchases, and CEO turnover more closely to changes in earnings, but only if foreign activists come from countries with strong traditions of activism. We address possible selection bias by propensity score matching.","2017-02-01","2025-02-06 20:00:27","2025-02-06 21:08:33","","406-432","","","70","","Journal of International Money and Finance","","","","","","","","","","","","","","","","","","","Activist investors; Corporate governance; Emerging markets; Foreign block investors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4VD2IVZ3","journalArticle","2023","Lin, Xiaowei; Huang, Hung-Yi; Lee, Yun-Chi","Proxy solicitation, ownership structure, and bank cash dividends","Economic Analysis and Policy","","0313-5926","10.1016/j.eap.2023.02.004","https://www.sciencedirect.com/science/article/pii/S0313592623000152","The system of proxy solicitation is designed to alleviate the agency cost. The cash dividend policy involves the agency problem, which is particularly important in the banking sector. This study examines how proxy solicitation and ownership structure affect bank cash dividends. We find proxy solicitation is positively correlated with dividends, while the interactions between proxy solicitation and ownership structure negatively affect dividends. These results imply proxy statements display shareholder activism to some extent. However, when banks with high CEO, director, and government ownership solicit proxies as a means to smoothly reduce dividends, proxy solicitation becomes inefficient in shareholder activism.","2023-06-01","2025-02-06 20:00:27","2025-02-06 21:08:31","","15-23","","","78","","Economic Analysis and Policy","","","","","","","","","","","","","","","","","","","Banks; Cash dividends; Ownership structure; Proxy solicitation; Shareholder activism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9687TYCY","journalArticle","1997","Brickley, James A.; Coles, Jeffrey L.; Jarrell, Gregg","Leadership structure: Separating the CEO and Chairman of the Board","Journal of Corporate Finance","","0929-1199","10.1016/S0929-1199(96)00013-2","https://www.sciencedirect.com/science/article/pii/S0929119996000132","Shareholder activists and regulators are pressuring U.S. firms to separate the titles of CEO and Chairman of the Board. They argue that separating the titles will reduce agency costs in corporations and improve performance. The existing empirical evidence appears to support this view. We argue that this separation has potential costs, as well as potential benefits. In contrast to most of the previous empirical work, our evidence suggests that the costs of separation are larger than the benefits for most large firms.","1997-06-01","2025-02-06 20:00:27","2025-02-06 21:08:29","","189-220","","3","3","","Journal of Corporate Finance","","","","","","","","","","","","","","","","","","","Board of Directors; CEOs; Corporate Governance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62ZBR6XZ","journalArticle","2023","Jin, Jie; Mitson, Renee; Qin, Yufan Sunny; Vielledent, Marc; Men, Linjuan Rita","Enhancing young consumer’s relational and behavioral outcomes: The impact of CEO activism authenticity and value alignment","Public Relations Review","","0363-8111","10.1016/j.pubrev.2023.102312","https://www.sciencedirect.com/science/article/pii/S0363811123000279","This study surveyed 373 U.S. consumers on how perceived CEO activism authenticity and consumer value alignment (e.g., a match between personal values and a CEO’s stance on a sociopolitical issue) influence young consumers’ identification with the CEO’s organization, foster quality consumer relationships with the CEO’s organization, and increase purchase intention. The results of structural equation modeling analysis showed that the perceived authenticity of CEO activism positively influenced young consumers’ relationships with the organization and their intent to purchase. Value alignment also demonstrated a strong positive effect on consumer organizational identification. Furthermore, high-value alignment and organizational identification both contributed to the quality of consumer relationships with the organization. Consumers’ identification and relationships with the organization were revealed as serial mediators in the relationship between perceived value alignment with CEO activism and consumers’ purchase intention.","2023-06-01","2025-02-06 20:00:27","2025-02-06 21:08:27","","102312","","2","49","","Public Relations Review","","","","","","","","","","","","","","","","","","","CEO activism; Consumer-organization relationships; Organizational identification; Perceived authenticity; Purchase intention; Value alignment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJKQGI9I","journalArticle","2021","Kwon, Sewon; Ahn, Jae Hwan; Kim, Gi H.","The impact of shareholder intervention on overinvestment of free cash flow by overconfident CEOs","International Review of Financial Analysis","","1057-5219","10.1016/j.irfa.2021.101751","https://www.sciencedirect.com/science/article/pii/S1057521921000934","This paper examines the impact of shareholder intervention on investment distortions, which we capture using overinvestment of free cash flow by overconfident CEOs. Using this definition and U.S. data for 1996–2014, our fixed effects and difference-in-difference matching estimation results provide consistent evidence that the threat of potential intervention of shareholders can curb overinvestment by overconfident CEOs. Specifically, firms with greater voting premium and hedge fund activism experience less overinvestment and exhibit lower sensitivity of free cash flow to investment. Such disciplining effects are stronger for firms managed by overconfident CEOs. Overall, our results suggest that shareholder intervention is particularly effective at mitigating overinvestment that is more likely to be distorted.","2021-05-01","2025-02-06 20:00:27","2025-02-06 21:08:35","","101751","","","75","","International Review of Financial Analysis","","","","","","","","","","","","","","","","","","","CEO overconfidence; Free cash flow; Investment distortion; Investment-cash flow sensitivity; Shareholder intervention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZTTBILP5","journalArticle","2016","Li, Kai; Wang, Wei","Debtor-in-possession financing, loan-to-loan, and loan-to-own","Journal of Corporate Finance","","0929-1199","10.1016/j.jcorpfin.2016.06.004","https://www.sciencedirect.com/science/article/pii/S0929119916300700","This paper provides new evidence on the roles and strategies adopted by different types of debtor-in-possession (DIP) lenders: “loan-to-loan” (LTL) lenders—prepetition secured bank lenders providing DIP financing, and “loan-to-own” (LTO) lenders—activist investors (i.e., hedge funds or private equity funds) providing DIP financing. We find that LTL is more likely in Chapter 11 firms with better operating performance, when prepetition bank lenders' stakes are at risk, or when they have prior lending relationships with the distressed borrower. In contrast, LTO is more likely in small firms or when prepetition bank lenders' loans are over-collateralized. Finally, we show that much of the governance improvement at the emergence is attributed to LTO lenders. We conclude that creditors of different institutional types adopt distinct strategies to enforce their control rights under Chapter 11 reorganization and to have contrasting effects on the governance outcomes of emerged firms.","2016-08-01","2025-02-06 20:00:27","2025-02-06 21:08:25","","121-138","","","39","","Journal of Corporate Finance","","","","","","","","","","","","","","","","","","","Activist investors; Board turnover; CEO turnover; Chapter 11; Creditor control; DIP financing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDMIYTFF","journalArticle","2017","Ben Arfa, Nouha; Karmani, Majdi; Labaronne, Daniel","Antecedents of hedge fund activism in French listed target firms","Research in International Business and Finance","","0275-5319","10.1016/j.ribaf.2017.07.068","https://www.sciencedirect.com/science/article/pii/S0275531916304421","This article seeks to examine the antecedents of hedge fund (HF) activism in the French context, an area that remains underresearched in contexts outside the US. We focus on the following question: What are the antecedents of hedge fund activism in French listed firms? Hedge funds pursuing activist strategies tend to reduce management discretion in order to improve wealth creation in target firms. Since large shareholders can expropriate minority shareholders by neutralizing governance mechanisms which attempt to discipline management, we focus on the relationship between corporate governance and hedge fund activism in French listed target firms. Drawing on a total population of 36 French listed firms from 1998 to 2013, we propose a model based on an integrated approach to take into account the specificity of the French context. We find a significant relationship between the probability that a firm is targeted by a HF and determinants of HF activism, such as voting rights concentration, institutional and employee voting rights, firm size, debt ratio, operating performance, quality of information disclosure, proportion of independent directors and CEO duality.","2017-12-01","2025-02-06 20:00:27","2025-02-06 21:08:18","","1315-1326","","","42","","Research in International Business and Finance","","","","","","","","","","","","","","","","","","","Activism; Corporate governance; Hedge funds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VP2MW54X","journalArticle","2024","Adae, Eric Kwame; Connolly, Daniel J.","A quiver full of arrows: An examination of tactics employed by CEO activists in Ghana","Public Relations Review","","0363-8111","10.1016/j.pubrev.2024.102422","https://www.sciencedirect.com/science/article/pii/S0363811124000018","CEO activism is rising in popularity around the world due to growing social injustices, the inability of governments to address key concerns of their constituents (e.g., global warming, health, and safety), and abuses of power. Many people are simply fed up with the current state of affairs and want to see people in power held accountable. As a result, CEOs are taking public stances on timely issues. They are doing so not only because they want to win favor with their employees and customers but also because they feel an obligation—and pressure—to speak up and pursue greater good on behalf of others since they have platforms and visibility that are not shared by those whose lack similar status or vehicles to for their voices to be heard. This is a qualitative study that involved in-depth interviews with 24 CEO activists. Data analysis followed the hermeneutic phenomenological approach. The findings advance the CEO activism literature by focusing on the tactical repertoire of activist CEOs within the non-Western context of Ghana. Activist CEOs in Ghana use a broader portfolio of tactics than previously thought, offer a typology of CEO activism tactics, and help to internationalize CEO activism research. This study also expands upon nascent research streams such as responsible management, Africapitalism, Afrocentric philosophies of sustainability, and public relations for social responsibility.","2024-03-01","2025-02-06 20:00:27","2025-02-06 21:08:17","","102422","","1","50","","Public Relations Review","","","","","","","","","","","","","","","","","","","Africapitalism; CEO activism; CEO activist tactics; Ghana; Responsible management; Sustainability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLUCETMA","journalArticle","2024","Whitler, Kimberly A.; Barta, Thomas","The enterprise activism risk model: How good intentions can jeopardize business success","Journal of Retailing","","0022-4359","10.1016/j.jretai.2024.05.007","https://www.sciencedirect.com/science/article/pii/S0022435924000253","Companies are increasingly expected to contribute, above and beyond a profit motive, to society. Leaders across industries have addressed the expectation by engaging in activism. While some upper echelons leaders initiate activism efforts in a way that strengthens their firms, others are struggling to do so without risking brand and business performance. This research addresses this important managerial challenge by conceptualizing activism through a risk paradigm. To do this, we first introduce and define a construct called Enterprise Activism. The construct comprises all forms of firm-initiated activism which can impact brand and business performance, such as brand activism, CEO activism, and corporate activism, regardless of who is making the decision (e.g., Chief Marketing Officer or store manager) or whether a portfolio brand or the corporate brand is involved (e.g., Harris Teeter or the corporate brand, Kroger). We then conceptualize the Enterprise Activism Risk Model, providing insight into how different types of actions can pose market share and positional advantage risks. Leveraging insight from C-level leaders, we identify ways that firm leaders can deploy the model to advance business practice. Finally, we provide a research agenda to develop new theory and evidence to help support and improve practice. The new insight provided herein provides a framework that can enable upper echelons leaders to evaluate, discuss, and navigate activism to minimize business risk.","2024-06-01","2025-02-06 20:00:27","2025-02-06 21:08:34","","330-340","","2","100","","Journal of Retailing","","","","","","","","","","","","","","","","","","","Activism; Board of directors; Brand activism; CEO activism; Chief executive officers; Chief marketing officers; Corporate activism; Enterprise activism; Retail activism; Sociopolitical activism; Upper echelons leaders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZX685TNQ","journalArticle","2024","Ke, Chan; Zhang, Xuezhi; Zhou, Zixun","From apathy to activism: Shareholder dissent on director's pay proposals and board effectiveness","The British Accounting Review","","0890-8389","10.1016/j.bar.2024.101360","https://www.sciencedirect.com/science/article/pii/S0890838924000994","Using a hand-collected dataset of shareholder voting on 10,805 director compensation proposals at general shareholder meetings of Chinese listed firms from 2010 to 2019, we provide novel empirical evidence on board reactions to shareholder dissent. We find that boards of directors facing shareholder dissent significantly improve their monitoring and advising effectiveness. Specifically, they reduce the likelihood of financial restatements, improve CEO performance-turnover sensitivity, and improve corporate investment efficiency. Our findings are robust to propensity score matching, instrumental variable estimation and the exogenous shock of mandatory online voting. Moreover, independent directors facing dissent are more likely to vote against board proposals and to reduce their absences from board meetings. The mechanism analysis shows that shareholder dissent operates through the reputation concern and market signal channels. The effect of dissent is more prominent for non-SOEs, for firms with more high-profile directors, and for firms with less powerful CEOs. Besides, the improved board effectiveness induced by shareholder dissent leads to better firm performance. Overall, our findings highlight the role of shareholder voting in emerging markets with concentrated ownership and weak investor protection.","2024-11-01","2025-02-06 20:00:27","2025-02-06 21:08:27","","101360","","6","56","","The British Accounting Review","","","","","","","","","","","","","","","","","","","Board of directors effectiveness; Market signal; Reputation concern; Shareholder activism; Shareholder voting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M7PA6AC9","journalArticle","2024","Ağca, Şenay; Togan-Eğrican, Aslı","Managerial activism","Journal of Corporate Finance","","0929-1199","10.1016/j.jcorpfin.2024.102588","https://www.sciencedirect.com/science/article/pii/S0929119924000506","We examine managerial activism through collective action in the corporate sector. Activist managers spend considerable resources in pursuing pro-business and pro-manager issues. While managerial activism is valuable in the pursuit of pro-business strategies, pro-manager agendas may exacerbate agency problems. Our evidence shows that firm performance improves with managerial activism through collective pro-business effort but is diminished by pro-manager activism. Furthermore, pro-business activism typically increases CEO compensation, whereas pro-manager activism decreases it. Firms that benefit most from collective managerial activism are those that are government dependent, have more intangible assets, or operate in industries with low competition. Overall, pro-business managerial activism adds value to firms, especially when information dissemination is more essential due to firm characteristics.","2024-06-01","2025-02-06 20:00:27","2025-02-06 21:08:30","","102588","","","86","","Journal of Corporate Finance","","","","","","","","","","","","","","","","","","","Corporate governance; Corporate social responsibility; Firm performance; Lobbying; Managerial activism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CW8AZTMJ","journalArticle","2021","Lel, Ugur; Tepe, Mete","Investor horizon and managerial short-termism","The Quarterly Review of Economics and Finance","","1062-9769","10.1016/j.qref.2021.01.013","https://www.sciencedirect.com/science/article/pii/S1062976921000193","This paper shows that long-term shareholders embed horizon incentives in executive compensation contracts as a mechanism to promote long-term oriented managerial behavior. Increase in long-term institutional ownership leads to longer equity vesting periods measured by CEO pay duration. Further, CEO pay duration decreases following hedge-fund activism that is often argued to be associated with short-term investment horizon. To establish causality, we use institutional mergers as an exogenous change in institutional investor horizon, and to address reverse causality, we use the indexing behavior of institutions. We support our findings by providing evidence that long-term institutional ownership is associated with long-term oriented shareholder proposals. Overall, CEO pay duration is a potential mechanism for institutional investors to align managerial horizon with their investment horizon, and ultimately to influence corporate behavior.","2021-05-01","2025-02-06 20:00:27","2025-02-06 21:08:29","","1-20","","","80","","The Quarterly Review of Economics and Finance","","","","","","","","","","","","","","","","","","","CEO myopia; Hedge fund activism; Investor horizon; Pay duration; Short-termism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YFDUQ3KX","journalArticle","2004","Wu, YiLin","The impact of public opinion on board structure changes, director career progression, and CEO turnover: evidence from CalPERS' corporate governance program","Journal of Corporate Finance","","0929-1199","10.1016/S0929-1199(03)00024-5","https://www.sciencedirect.com/science/article/pii/S0929119903000245","Extant research investigates the effects of legal mechanisms and shareholder activism on corporate governance. Zingales [Journal of Finance 55 (2000) 1623] calls for research concerning the effects of public opinion on corporate governance. The California Public Employees' Retirement System (CalPERS) influences public opinion by publicly naming the companies having poor corporate governance. This study hypothesizes that public naming by CalPERS damages the reputations of management and directors at these companies, and these companies respond by improving their corporate governance. This hypothesis is supported by three findings. First, companies are more likely to decrease the number of inside directors after being named publicly by CalPERS. A large proportion of departing inside directors remains full-time employees in the named companies. Second, departing inside directors are less likely to take up future directorships after their companies are named publicly by CalPERS. Finally, the likelihood of CEO dismissal increases and the relation between performance and CEO dismissal becomes stronger after companies are named publicly by CalPERS. These three findings are consistent with the hypothesis that CalPERS influences public opinion and that reputation concerns are effective in compelling companies to improve their corporate governance system.","2004-01-01","2025-02-06 20:00:27","2025-02-06 21:08:35","","199-227","","1","10","","Journal of Corporate Finance","","","","","","","","","","","","","","","","","","","CalPERS; Corporate governance; Public opinion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YD282BDK","journalArticle","2023","Michaelides, Andrie; Vafeas, Nikos","Chief Human Resource Officers and accounting disclosures: Illuminating the firm’s most important asset or window dressing?","Journal of Accounting and Public Policy","","0278-4254","10.1016/j.jaccpubpol.2023.107083","https://www.sciencedirect.com/science/article/pii/S027842542300025X","Social activism, including movements towards equal pay, gender rights, and racial equality, has heightened public scrutiny, exerting pressure on firms to reassess and reform their human resource practices to ensure they align with current social and ethical norms. Chief Human Resource Officers (CHROs) have a potentially important role in defining and promoting appropriate human resource practices through human resource disclosures in corporate annual reports. We empirically examine the effect of CHROs on expanded human capital resource (HCR) disclosures, recently mandated by the SEC. We find that CHROs have a greater effect on the quality of HCR disclosures when they belong to the top management team, and less so when they belong to groups that are more poorly represented in top management, such as women, racial or ethnic minorities, or non-US nationals, and CHROs holding a liberal arts degree. Jointly considering the characteristics of CHROs, CEOs, and CFOs, we additionally find that pro-democratic political ideology is related to higher quality HCR disclosures. This study contributes to the literature by introducing a generalizable measure of HCR disclosure quality, uncovering significant heterogeneity in HCR disclosure quality across large US firms, and highlighting the role of CHROs in this process. In doing so, this study documents evidence that individual top executives in addition to the CEO and CFO can have a measurable effect on voluntary financial disclosures.","2023-05-01","2025-02-06 20:00:27","2025-02-06 21:08:23","","107083","","3","42","","Journal of Accounting and Public Policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56WDCNBJ","journalArticle","2019","Renneboog, Luc; Vansteenkiste, Cara","Failure and success in mergers and acquisitions","Journal of Corporate Finance","","0929-1199","10.1016/j.jcorpfin.2019.07.010","https://www.sciencedirect.com/science/article/pii/S0929119918303298","This paper provides an overview of the academic literature on the market for corporate control, and focuses specifically on firms' performance around and after a takeover. Despite the aggregate M&A market amounting to several trillions USD on an annual basis, acquiring firms often underperform relative to non-acquiring firms, especially in public takeovers. Although hundreds of academic studies have investigated the deal- and firm-level factors associated with M&A announcement returns, short-run returns are often not sustained in the long run. Moreover, the wide variety of performance measures and heterogeneity in sample sizes complicates the drawing of accurate and unambiguous conclusions. In this light, our survey compiles the recent literature and aims to identify the areas of research for which short-run returns predict (or fail to predict) long-run performance. We find that post-takeover deal performance is affected by key determinants including serial acquisitions, CEO overconfidence, acquirer-target relatedness and complementarity, and shareholder intervention in the form of voting or activism.","2019-10-01","2025-02-06 20:00:27","2025-02-06 21:08:27","","650-699","","","58","","Journal of Corporate Finance","","","","","","","","","","","","","","","","","","","Corporate governance; Long-run performance; Mergers and acquisitions; Takeovers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34RT8C4U","journalArticle","2018","Chatterji, Aaron K.; Toffe, Michael W.","The new CEO activists","Harvard Business Review","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052643721&partnerID=40&md5=4b2d04adbc067d229d46d14ca351f4aa","","2018","2025-02-06 20:06:44","2025-02-06 20:06:44","","","","","January-February 2018","","","","","","","","","","","","","","","","","Code: Harvard Business Review Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CRNA3RM","journalArticle","2024","Kumari, Shwetha; Nair, Jitesh","Lynn Good’s green dilemma: leading Duke Energy’s transition","CASE Journal","","","10.1108/TCJ-05-2024-0136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212818419&doi=10.1108%2fTCJ-05-2024-0136&partnerID=40&md5=8d588f30c70114c371e9410d40ea8556","Research methodology: This case was developed from secondary sources. The secondary sources included news reports, industry reports, company websites, annual reports and company websites. Case overview/synopsis: The case discusses the comprehensive renewable energy transition strategy that Lynn J. Good (Good), CEO and President of Duke Energy and the Chairman of its Board, was undertaking. In September 2019, Good revealed a new climate plan aimed at achieving net-zero carbon emissions with zero methane emissions from natural gas operations by 2030 and zero carbon emissions from electricity generation by 2050. Duke Energy is a Fortune 150 company headquartered in Charlotte, North Carolina and one of the major energy generation companies in the USA with two reportable business segments – Electric Utilities and Infrastructure (EU&I) and Gas Utilities and Infrastructure (GU&I). Good targeted interim carbon emission reduction targets of at least 50% from electric generation by 2030, 50% for Scope 2 and some Scope 3 upstream and downstream emissions by 2035 and 80% from electric generation by 2040. To achieve this, she invested in large electric grid upgrades and energy storage, as well as in research on zero-emission power generation technologies including hydrogen and advanced nuclear technologies. She helped update the grid system and improved customer experience. As part of the revamped climate strategy, Good invested in crucial energy infrastructure and improved affordability of electricity for customers, especially in the North Carolina region. Despite her efforts at curbing emissions, Good faced criticism from various quarters. This included criticism of Duke’s carbon-cutting plans in 2022 in its core North and South Carolina service zones. The company also faced charges of environmental pollution. Its 2024 strategy, which aimed to address a projected increase in demand for electricity using natural gas plants capable of running on hydrogen, was also met with skepticism by industry groups, advocates, activists and local governments. Good had to face the conflict between environmental ambitions and technological realities that highlighted the difficulties in transitioning to a cleaner energy future. It remained to be seen whether she would be able to successfully navigate the various hurdles and help Duke Energy reach its 2030 emission targets. Complexity academic level: This case was written for use in teaching graduate and postgraduate management courses in entrepreneurship and economics, politics and business environment. © 2024, Emerald Publishing Limited.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","","","","","","","","","","","","","","","","","","","","","Code: CASE Journal Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V83D3Q45","journalArticle","2024","Gambetti, Rossella; Biraghi, Silvia; Beccanulli, Angela Antonia; Vitulli, Stefania Micaela","Brand activism in search for ethical communication leadership: Vivienne Westwood and the clashes between person and brand","Sinergie","","","10.7433/s125.2024.08","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211352401&doi=10.7433%2fs125.2024.08&partnerID=40&md5=8c63c9adafd6533b0a145677ad1ed59d","Frame of the research: This paper builds on the recent, fast-growing body of literature on brand activism to explore how brand leaders construct themselves as activists in contemporary society and the challenges they face inherent to their roles. Purpose of the paper: The aim of our paper is to shed light on how the cultural tensions of being a socio-political activist and an iconic fashion entrepreneur in the current scenario of consumer movements and collective agitations are constructed and amplified in social media platforms. Methodology: We developed an in-depth critical case centered on Vivienne Westwood as person, leader, and brand. We adopted a netnographic research design that combined a diachronic, retrospective, and auto-biographical reconstruction of Vivienne Westwood’s life story, with non-participant observation of online posts, conversations, and comments centered on Westwood as person and as brand, shared on social media platforms. Results: Our study highlights a series of clashes that arise when an activist leader does not act as a true ethical leader of meanings and does not use engaging, and fine-tuning communication as a strategic lever to transform society through listening to, engaging, and fine-tuning with stakeholders, but rather indulges in a self-referential attitude aimed at giving full expression to her changing moods, needs, and desires. Practical implications: This paper highlights the challenges of being an activist leader and brand in contemporary woke society. In so doing, it provides strategic guidelines on how communication should be conceived in the company to achieve ethical leadership and overcome cultural tensions. Originality of the paper: This paper contributes to advance brand and CEO activism as well as strategic communication theoretical debate, through explicitly linking the tensions and the clashes between authentic purpose and commodified market logics emerging in social media platforms to a lack of exercise of ethical communication leadership on the part of the brand leader. © 2024 Fondazione Cueim. All rights reserved.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","157 – 180","","3","42","","","","","","","","","","","","","","","","","Code: Sinergie Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYLJ63KZ","journalArticle","2021","Fleming, Craig","Reality versus la-la-land","World Oil","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125650754&partnerID=40&md5=6321eb5b7428bacfc876dc68605040e6","ExxonMobil received a wake-up call by shareholders, when a small activist investment firm, Engine No. 1., managed to capture three board seats and indicated they would push the company to diversify beyond oil and fight climate change. The loss of confidence was a blow to CEO Darren Woods, who had aggressively opposed the insurgents.","2021","2025-02-06 20:06:44","2025-02-06 20:06:44","","72","","6","242","","","","","","","","","","","","","","","","","Code: World Oil Type: Article","","","","Climate change; Exxon mobil; Investment firms; Wake up","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFW6B89J","journalArticle","2024","Foust, Joshua; St John, Burton","Public relations, activism, and the culture of assertion: The case of Blackrock’s Larry Fink and the letter to the CEOs","Public Relations Inquiry","","","10.1177/2046147X231224830","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180903135&doi=10.1177%2f2046147X231224830&partnerID=40&md5=e2b7bad9db85c8146ef2ef8437a4f95f","This study argues that public relations scholarship on activism needs to better contextualize the ascendancy of non-dialogic, raw assertions in today’s public sphere. Analyzing 10 years of corporate communication by Blackrock CEO Larry Fink, we show how his corporate activist rhetoric suggests a growing disregard for dialogic communication, which is typically articulated within American public relations scholarship as a vital component in, for example, Grunig’s Excellence Theory and Heath’s rhetorical perspectives. This analysis of Fink’s communication further suggests the need for American public relations scholarship to move beyond a false binary between external and internal approaches to activism, which is further complicated by Fink’s seeming lack of interest in dialogic communication. Relatedly, we note that the mainstream conception of public relations as a consensus-oriented, good faith exchange seems at odds with the emerging reality of a societal disposition for mere assertions. We end with discussing theoretical implications regarding public relations’ ability to engage with stakeholder groups. © The Author(s) 2023.","2024","2025-02-06 20:06:44","2025-02-06 20:06:44","","189 – 209","","2","13","","","","","","","","","","","","","","","","","Code: Public Relations Inquiry Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
